0.000183333333333333,39876.7421875
0.00785,39063.34375
0.0155333333333333,39740.7421875
0.0232166666666667,39245.7421875
0.0309,39253.94140625
0.0386,39518.82421875
0.0462833333333333,38955.58203125
0.0539666666666667,39101.76171875
0.0616666666666667,38532.94140625
0.06935,38816.7421875
0.0770333333333333,38899.50390625
0.0847333333333333,38135.64453125
0.0924166666666667,39106.80078125
0.100116666666667,39616.6640625
0.1078,39385.4609375
0.115483333333333,39094.32421875
0.123183333333333,38917.72265625
0.130866666666667,38818.4609375
0.138566666666667,38813.0234375
0.14625,39174.00390625
0.153933333333333,39115.36328125
0.161633333333333,39316.6015625
0.169316666666667,39180.0625
0.177,38671.421875
0.1847,38557.2421875
0.192383333333333,38163.1640625
0.200083333333333,38548.5625
0.207766666666667,38294.90234375
0.21545,38709.0625
0.22315,38371.32421875
0.230833333333333,39232.94140625
0.238516666666667,39378.44140625
0.246216666666667,39640.44140625
0.2539,39062.8828125
0.2616,39128.421875
0.269283333333333,39268.8828125
0.276966666666667,39145.1640625
0.284666666666667,38795.5234375
0.29235,39385.08203125
0.30005,38661.0625
0.307733333333333,39197.984375
0.315416666666667,38866.0234375
0.323116666666667,39002.8046875
0.3308,39468.14453125
0.338483333333333,38904.84375
0.346183333333333,38354.22265625
0.353866666666667,38783.6640625
0.361566666666667,38836.04296875
0.36925,38887.421875
0.376933333333333,38932.86328125
0.384633333333333,39250.76171875
0.392316666666667,39270.00390625
0.400016666666667,39366.1015625
0.4077,38954.44140625
0.415383333333333,39448.62109375
0.423083333333333,38189.76171875
0.430766666666667,38661.30078125
0.43845,38823.14453125
0.44615,39234.1015625
0.453833333333333,39717.64453125
0.461533333333333,39332.26171875
0.469216666666667,38628.62109375
0.4769,39213.00390625
0.4846,39271.984375
0.492283333333333,39142.0625
0.499966666666667,52838.9453125
0.507666666666667,99425.984375
0.51535,132768.3125
0.52305,132138.96875
0.530733333333333,127866.328125
0.538416666666667,142698.84375
0.5461,182392.09375
0.5538,228539.203125
0.561483333333333,244473.875
0.569166666666667,222594.96875
0.57685,192108.03125
0.584533333333333,165716.953125
0.592233333333333,155782.21875
0.599916666666667,150618.8125
0.6076,146474.1875
0.615283333333333,140028.203125
0.622966666666667,136232.953125
0.630666666666667,133518.40625
0.63835,131215.765625
